detection_id,latitude,longitude,acq_date,acq_time,acq_datetime,bright_ti4,bright_ti5,frp,confidence,satellite,instrument,daynight,type,scan,track,version
WB2024_0001321,22.0566,88.12531,2024-01-19,1944,2024-01-19 19:44:00,302.45,290.67,0.99,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001322,22.05717,88.1216,2024-01-19,1944,2024-01-19 19:44:00,306.88,288.53,0.99,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001323,22.06378,88.12276,2024-01-19,1944,2024-01-19 19:44:00,297.86,286.93,0.49,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001324,22.36241,87.01734,2024-01-19,1944,2024-01-19 19:44:00,318.34,289.75,2.09,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0001325,22.36718,87.30027,2024-01-19,1944,2024-01-19 19:44:00,317.43,288.47,1.47,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0001326,22.36695,87.0168,2024-01-19,1944,2024-01-19 19:44:00,320.82,290.95,2.34,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0001327,22.35823,87.29082,2024-01-19,1944,2024-01-19 19:44:00,303.01,288.7,1.23,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0001328,22.36382,87.29969,2024-01-19,1944,2024-01-19 19:44:00,309.74,288.87,1.8,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0001329,22.3658,87.01791,2024-01-19,1944,2024-01-19 19:44:00,322.53,291.07,2.09,n,N20,VIIRS,N,2,0.41,0.37,2
WB2024_0001330,22.36775,87.2964,2024-01-19,1944,2024-01-19 19:44:00,299.13,287.08,1.47,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0001331,22.37054,87.30084,2024-01-19,1944,2024-01-19 19:44:00,320.22,288.36,1.47,n,N20,VIIRS,N,2,0.4,0.37,2
WB2024_0001332,26.56924,89.75281,2024-01-20,657,2024-01-20 06:57:00,329.94,295.13,2.05,n,N20,VIIRS,D,0,0.43,0.38,2
WB2024_0001333,23.13529,87.8037,2024-01-20,657,2024-01-20 06:57:00,332.1,295.58,2.9,n,N20,VIIRS,D,0,0.4,0.44,2
WB2024_0001334,23.08192,87.85845,2024-01-20,657,2024-01-20 06:57:00,328.06,295.28,1.5,n,N20,VIIRS,D,0,0.4,0.44,2
WB2024_0001335,23.02949,87.73441,2024-01-20,657,2024-01-20 06:57:00,327.8,297.05,2.08,n,N20,VIIRS,D,0,0.4,0.44,2
WB2024_0001336,23.5573,87.23985,2024-01-20,657,2024-01-20 06:57:00,343.51,293.87,6.4,n,N20,VIIRS,D,2,0.42,0.45,2
WB2024_0001337,26.97467,88.18953,2024-01-20,658,2024-01-20 06:58:00,328.22,285.4,3.33,n,N20,VIIRS,D,0,0.49,0.41,2
WB2024_0001338,22.3655,87.01904,2024-01-20,1925,2024-01-20 19:25:00,303.67,277.19,1.76,n,N20,VIIRS,N,2,0.46,0.47,2
WB2024_0001339,22.36722,87.30132,2024-01-20,1925,2024-01-20 19:25:00,311.25,283.29,1.63,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001340,22.37149,87.3019,2024-01-20,1925,2024-01-20 19:25:00,298.62,281.96,0.7,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001341,22.36022,87.28716,2024-01-20,1925,2024-01-20 19:25:00,299.14,281.41,0.64,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001342,22.3789,87.27653,2024-01-20,1925,2024-01-20 19:25:00,305.76,281.56,1.69,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001343,22.37713,87.2786,2024-01-20,1925,2024-01-20 19:25:00,304.8,281.75,1.57,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001344,22.38141,87.2792,2024-01-20,1925,2024-01-20 19:25:00,301.62,280.75,1.57,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001345,22.37837,87.28086,2024-01-20,1925,2024-01-20 19:25:00,312.16,283.5,1.69,n,N20,VIIRS,N,2,0.45,0.47,2
WB2024_0001346,23.55825,87.24054,2024-01-21,638,2024-01-21 06:38:00,330.12,293.79,3.69,n,N20,VIIRS,D,2,0.41,0.61,2
WB2024_0001347,23.04514,87.79961,2024-01-21,638,2024-01-21 06:38:00,326.46,289.97,2.07,n,N20,VIIRS,D,0,0.39,0.59,2
WB2024_0001348,23.61682,86.78649,2024-01-21,1906,2024-01-21 19:06:00,295.03,279.12,0.87,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0001349,23.6128,87.14399,2024-01-21,1906,2024-01-21 19:06:00,299.53,283.63,1.09,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001350,23.66728,86.91891,2024-01-21,1906,2024-01-21 19:06:00,302.3,281.57,1.8,n,N20,VIIRS,N,2,0.49,0.65,2
WB2024_0001351,23.69284,87.11924,2024-01-21,1906,2024-01-21 19:06:00,312.36,282.66,2.19,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001352,23.69364,87.10989,2024-01-21,1906,2024-01-21 19:06:00,296.18,281.68,2.05,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001353,23.69484,87.09579,2024-01-21,1906,2024-01-21 19:06:00,296.6,281.49,1.31,n,N20,VIIRS,N,0,0.48,0.65,2
WB2024_0001354,23.69014,87.11795,2024-01-21,1906,2024-01-21 19:06:00,303.29,281.57,1.29,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001355,23.69721,87.10452,2024-01-21,1906,2024-01-21 19:06:00,297.23,281.38,0.94,n,N20,VIIRS,N,2,0.48,0.65,2
WB2024_0001356,23.69198,87.09447,2024-01-21,1906,2024-01-21 19:06:00,297.29,282.26,1.66,n,N20,VIIRS,N,2,0.48,0.65,2
WB2024_0001357,23.6961,87.11861,2024-01-21,1906,2024-01-21 19:06:00,311.82,282.98,1.39,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001358,23.69647,87.11393,2024-01-21,1906,2024-01-21 19:06:00,299.32,282.2,1.39,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001359,23.69684,87.10922,2024-01-21,1906,2024-01-21 19:06:00,297.4,281.4,0.94,n,N20,VIIRS,N,2,0.48,0.65,2
WB2024_0001360,23.56353,87.23728,2024-01-21,1906,2024-01-21 19:06:00,306.14,280.25,1.36,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001361,23.69879,87.11987,2024-01-21,1906,2024-01-21 19:06:00,300.04,281.29,0.88,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001362,23.56932,87.08694,2024-01-21,1906,2024-01-21 19:06:00,296.54,281.18,0.47,n,N20,VIIRS,N,0,0.48,0.65,2
WB2024_0001363,22.37011,87.01353,2024-01-21,1906,2024-01-21 19:06:00,298.66,281.13,0.81,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001364,23.61533,86.78788,2024-01-21,1906,2024-01-21 19:06:00,299.21,280.14,1.12,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0001365,22.05317,88.12476,2024-01-21,1906,2024-01-21 19:06:00,298.59,285.55,1.13,n,N20,VIIRS,N,2,0.39,0.6,2
WB2024_0001366,22.05353,88.12093,2024-01-21,1906,2024-01-21 19:06:00,300.84,284.3,0.81,n,N20,VIIRS,N,2,0.39,0.6,2
WB2024_0001367,22.05903,88.12156,2024-01-21,1906,2024-01-21 19:06:00,302.8,284.38,0.89,n,N20,VIIRS,N,2,0.39,0.6,2
WB2024_0001368,22.0935,88.10992,2024-01-21,1906,2024-01-21 19:06:00,296.93,281.02,0.33,n,N20,VIIRS,N,0,0.4,0.6,2
WB2024_0001369,22.36971,87.01815,2024-01-21,1906,2024-01-21 19:06:00,295.81,281.6,0.81,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001370,23.55726,87.24127,2024-01-21,1906,2024-01-21 19:06:00,306.89,282.38,1.36,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001371,22.36884,87.29836,2024-01-21,1906,2024-01-21 19:06:00,309.13,283.99,1.59,n,N20,VIIRS,N,2,0.45,0.63,2
WB2024_0001372,23.48918,87.36457,2024-01-21,1906,2024-01-21 19:06:00,297.4,282.55,0.56,n,N20,VIIRS,N,0,0.46,0.63,2
WB2024_0001373,23.51435,87.2754,2024-01-21,1906,2024-01-21 19:06:00,296.2,283.12,0.8,n,N20,VIIRS,N,2,0.46,0.64,2
WB2024_0001374,23.55281,87.24243,2024-01-21,1906,2024-01-21 19:06:00,314.8,284.33,2.36,n,N20,VIIRS,N,3,0.47,0.64,2
WB2024_0001375,23.56585,87.08842,2024-01-21,1906,2024-01-21 19:06:00,296.56,282.83,1.03,n,N20,VIIRS,N,2,0.48,0.64,2
WB2024_0001376,23.56624,87.08377,2024-01-21,1906,2024-01-21 19:06:00,298.02,283.74,2.54,n,N20,VIIRS,N,2,0.48,0.65,2
WB2024_0001377,23.5591,87.23844,2024-01-21,1906,2024-01-21 19:06:00,310.56,282.49,2.11,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0001378,22.38243,87.2776,2024-01-21,1906,2024-01-21 19:06:00,310.56,282.39,2.08,n,N20,VIIRS,N,2,0.45,0.63,2
WB2024_0001379,22.37757,87.27448,2024-01-21,2046,2024-01-21 20:46:00,302.59,284.43,1.6,n,N20,VIIRS,N,2,0.7,0.75,2
WB2024_0001380,22.36573,87.29963,2024-01-21,2046,2024-01-21 20:46:00,296.04,285.46,1.5,n,N20,VIIRS,N,2,0.7,0.75,2
WB2024_0001381,22.37594,87.28107,2024-01-21,2046,2024-01-21 20:46:00,296.74,285.56,1.6,n,N20,VIIRS,N,2,0.7,0.75,2
WB2024_0001382,22.37911,87.27526,2024-01-21,2046,2024-01-21 20:46:00,306.16,285.45,2.19,n,N20,VIIRS,N,2,0.7,0.75,2
WB2024_0001383,23.5572,87.23919,2024-01-21,2046,2024-01-21 20:46:00,298.15,275.28,1.76,n,N20,VIIRS,N,2,0.65,0.73,2
WB2024_0001384,22.36465,87.01357,2024-01-21,2046,2024-01-21 20:46:00,299.04,283.87,1.41,n,N20,VIIRS,N,2,0.67,0.74,2
WB2024_0001385,23.55968,87.23735,2024-01-21,2046,2024-01-21 20:46:00,299.4,274.24,1.64,n,N20,VIIRS,N,2,0.65,0.73,2
WB2024_0001386,23.00765,87.90907,2024-01-22,759,2024-01-22 07:59:00,325.14,296.38,2.07,l,N20,VIIRS,D,0,0.4,0.6,2
WB2024_0001387,22.36441,87.01978,2024-01-22,759,2024-01-22 07:59:00,328.26,301.84,1.47,n,N20,VIIRS,D,2,0.35,0.56,2
WB2024_0001388,21.79257,87.68813,2024-01-22,759,2024-01-22 07:59:00,330.27,298.42,1.84,n,N20,VIIRS,D,0,0.38,0.59,2
WB2024_0001389,23.6685,86.93756,2024-01-22,800,2024-01-22 08:00:00,330.64,295.6,1.0,n,N20,VIIRS,D,0,0.35,0.57,2
WB2024_0001390,23.5593,87.24105,2024-01-22,800,2024-01-22 08:00:00,339.11,294.32,2.57,n,N20,VIIRS,D,2,0.37,0.58,2
WB2024_0001391,23.12165,87.27284,2024-01-22,800,2024-01-22 08:00:00,337.98,296.49,4.17,n,N20,VIIRS,D,0,0.37,0.58,2
WB2024_0001392,23.69185,87.1205,2024-01-22,2027,2024-01-22 20:27:00,312.2,282.67,1.15,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001393,23.69318,87.11426,2024-01-22,2027,2024-01-22 20:27:00,301.94,281.01,1.55,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001394,23.69385,87.11115,2024-01-22,2027,2024-01-22 20:27:00,299.3,281.77,1.34,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001395,23.69518,87.10494,2024-01-22,2027,2024-01-22 20:27:00,300.61,280.76,0.73,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001396,23.69186,87.09835,2024-01-22,2027,2024-01-22 20:27:00,310.85,283.17,1.61,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001397,23.79584,87.07331,2024-01-22,2027,2024-01-22 20:27:00,295.23,280.58,0.79,n,N20,VIIRS,N,0,0.32,0.55,2
WB2024_0001398,23.69335,87.11507,2024-01-22,2027,2024-01-22 20:27:00,306.17,283.45,2.18,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001399,23.69472,87.10888,2024-01-22,2027,2024-01-22 20:27:00,296.93,280.6,1.6,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001400,23.69541,87.10578,2024-01-22,2027,2024-01-22 20:27:00,299.27,281.96,1.75,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001401,23.69119,87.12357,2024-01-22,2027,2024-01-22 20:27:00,297.98,281.87,1.15,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001402,23.80181,87.04554,2024-01-22,2027,2024-01-22 20:27:00,295.57,281.62,1.97,n,N20,VIIRS,N,2,0.32,0.54,2
WB2024_0001403,23.69197,87.12127,2024-01-22,2027,2024-01-22 20:27:00,317.14,285.34,1.49,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001404,23.69159,87.09748,2024-01-22,2027,2024-01-22 20:27:00,303.68,282.02,1.23,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001405,23.68704,87.12005,2024-01-22,2027,2024-01-22 20:27:00,312.37,283.18,1.49,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001406,23.68692,87.11924,2024-01-22,2027,2024-01-22 20:27:00,297.37,280.33,0.97,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001407,23.69093,87.10056,2024-01-22,2027,2024-01-22 20:27:00,302.16,281.82,1.17,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001408,23.61336,87.14618,2024-01-22,2027,2024-01-22 20:27:00,295.7,281.23,0.63,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001409,23.60704,87.15118,2024-01-22,2027,2024-01-22 20:27:00,302.72,280.02,1.03,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001410,23.56146,87.23885,2024-01-22,2027,2024-01-22 20:27:00,328.19,280.13,2.36,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001411,23.55009,87.24262,2024-01-22,2027,2024-01-22 20:27:00,297.64,282.32,1.54,n,N20,VIIRS,N,3,0.33,0.55,2
WB2024_0001412,23.56158,87.24075,2024-01-22,2027,2024-01-22 20:27:00,316.77,280.11,1.35,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001413,23.55578,87.2407,2024-01-22,2027,2024-01-22 20:27:00,301.65,281.67,0.95,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001414,23.55593,87.24261,2024-01-22,2027,2024-01-22 20:27:00,301.78,280.79,1.44,n,N20,VIIRS,N,3,0.33,0.55,2
WB2024_0001415,23.56422,87.08298,2024-01-22,2027,2024-01-22 20:27:00,310.51,280.38,1.32,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001416,23.56287,87.08922,2024-01-22,2027,2024-01-22 20:27:00,301.48,281.51,1.78,n,N20,VIIRS,N,2,0.32,0.55,2
WB2024_0001417,23.10354,87.88479,2024-01-22,2027,2024-01-22 20:27:00,297.14,280.24,0.75,n,N20,VIIRS,N,0,0.37,0.58,2
WB2024_0001418,23.10275,87.88831,2024-01-22,2027,2024-01-22 20:27:00,296.21,280.31,0.76,n,N20,VIIRS,N,0,0.37,0.58,2
WB2024_0001419,23.55661,87.23946,2024-01-22,2027,2024-01-22 20:27:00,302.6,280.08,1.35,n,N20,VIIRS,N,2,0.33,0.55,2
WB2024_0001420,22.3877,87.28525,2024-01-22,2028,2024-01-22 20:28:00,296.01,282.21,0.56,n,N20,VIIRS,N,0,0.35,0.57,2
WB2024_0001421,22.35993,87.2888,2024-01-22,2028,2024-01-22 20:28:00,299.85,282.44,0.76,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001422,22.37894,87.27599,2024-01-22,2028,2024-01-22 20:28:00,307.24,282.21,1.44,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001423,22.37821,87.27932,2024-01-22,2028,2024-01-22 20:28:00,319.78,285.73,2.44,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001424,22.36868,87.29807,2024-01-22,2028,2024-01-22 20:28:00,298.44,282.74,0.87,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001425,22.36794,87.30141,2024-01-22,2028,2024-01-22 20:28:00,301.54,283.35,0.87,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001426,22.36283,87.30012,2024-01-22,2028,2024-01-22 20:28:00,302.03,283.53,0.87,n,N20,VIIRS,N,2,0.35,0.57,2
WB2024_0001427,22.36878,87.01705,2024-01-22,2028,2024-01-22 20:28:00,306.17,281.61,0.9,n,N20,VIIRS,N,2,0.34,0.56,2
WB2024_0001428,22.05227,88.12195,2024-01-22,2028,2024-01-22 20:28:00,309.16,284.5,1.03,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001429,22.24498,87.38746,2024-01-22,2028,2024-01-22 20:28:00,296.63,282.77,0.48,n,N20,VIIRS,N,2,0.36,0.57,2
WB2024_0001430,22.05768,88.12334,2024-01-22,2028,2024-01-22 20:28:00,309.11,282.69,1.19,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001431,22.0514,88.12581,2024-01-22,2028,2024-01-22 20:28:00,297.41,282.56,1.03,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001432,22.05736,88.12092,2024-01-22,2028,2024-01-22 20:28:00,297.08,281.06,1.1,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001433,22.05652,88.12476,2024-01-22,2028,2024-01-22 20:28:00,310.82,285.09,1.4,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001434,22.05111,88.12335,2024-01-22,2028,2024-01-22 20:28:00,307.21,283.66,1.4,n,N20,VIIRS,N,2,0.4,0.6,2
WB2024_0001435,22.36374,87.01582,2024-01-22,2028,2024-01-22 20:28:00,304.97,281.27,1.13,n,N20,VIIRS,N,2,0.34,0.56,2
WB2024_0001436,22.82207,87.73667,2024-01-23,740,2024-01-23 07:40:00,333.14,296.99,1.79,n,N20,VIIRS,D,0,0.39,0.44,2
WB2024_0001437,22.56606,88.12942,2024-01-23,740,2024-01-23 07:40:00,326.53,296.27,2.53,n,N20,VIIRS,D,0,0.41,0.45,2
WB2024_0001438,22.56766,88.12914,2024-01-23,740,2024-01-23 07:40:00,328.68,295.85,2.92,n,N20,VIIRS,D,0,0.41,0.45,2
WB2024_0001439,22.42013,87.93641,2024-01-23,740,2024-01-23 07:40:00,326.98,294.8,1.4,n,N20,VIIRS,D,0,0.4,0.44,2
WB2024_0001440,23.662,86.62287,2024-01-23,741,2024-01-23 07:41:00,330.97,293.45,9.14,n,N20,VIIRS,D,0,0.52,0.42,2
WB2024_0001441,25.2072,87.88741,2024-01-23,741,2024-01-23 07:41:00,340.51,296.74,17.69,n,N20,VIIRS,D,0,0.43,0.46,2
WB2024_0001442,23.55812,87.23985,2024-01-23,741,2024-01-23 07:41:00,333.65,297.87,5.07,n,N20,VIIRS,D,2,0.56,0.43,2
WB2024_0001443,23.32372,87.67607,2024-01-23,741,2024-01-23 07:41:00,325.14,297.53,3.02,l,N20,VIIRS,D,0,0.39,0.44,2
WB2024_0001444,23.41032,87.46607,2024-01-23,741,2024-01-23 07:41:00,327.46,296.46,2.06,n,N20,VIIRS,D,0,0.39,0.44,2
WB2024_0001445,23.38663,87.4035,2024-01-23,741,2024-01-23 07:41:00,333.91,298.31,3.83,n,N20,VIIRS,D,0,0.57,0.43,2
WB2024_0001446,23.43253,87.4477,2024-01-23,741,2024-01-23 07:41:00,326.48,295.89,2.06,n,N20,VIIRS,D,0,0.38,0.44,2
WB2024_0001447,26.64836,89.55486,2024-01-23,742,2024-01-23 07:42:00,325.71,293.61,3.68,n,N20,VIIRS,D,0,0.56,0.52,2
WB2024_0001448,23.56572,86.53786,2024-01-23,2009,2024-01-23 20:09:00,298.91,282.44,0.55,n,N20,VIIRS,N,0,0.48,0.4,2
WB2024_0001449,23.61407,86.78831,2024-01-23,2009,2024-01-23 20:09:00,310.85,287.6,1.94,n,N20,VIIRS,N,2,0.49,0.4,2
WB2024_0001450,23.56343,87.0828,2024-01-23,2009,2024-01-23 20:09:00,305.75,285.47,1.71,n,N20,VIIRS,N,2,0.51,0.41,2
WB2024_0001451,23.56623,87.08854,2024-01-23,2009,2024-01-23 20:09:00,298.6,284.77,1.06,n,N20,VIIRS,N,2,0.51,0.41,2
WB2024_0001452,23.55739,87.24082,2024-01-23,2009,2024-01-23 20:09:00,310.19,281.45,1.96,n,N20,VIIRS,N,2,0.52,0.41,2
WB2024_0001453,23.55923,87.23089,2024-01-23,2009,2024-01-23 20:09:00,327.93,284.11,3.89,n,N20,VIIRS,N,2,0.52,0.41,2
WB2024_0001454,23.6108,87.14587,2024-01-23,2009,2024-01-23 20:09:00,297.46,282.5,1.83,n,N20,VIIRS,N,2,0.51,0.41,2
WB2024_0001455,23.68974,87.09666,2024-01-23,2009,2024-01-23 20:09:00,296.06,284.4,0.74,n,N20,VIIRS,N,2,0.51,0.41,2
WB2024_0001456,26.688,89.76295,2024-01-24,723,2024-01-24 07:23:00,329.4,296.62,3.85,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0001457,26.71601,89.3353,2024-01-24,723,2024-01-24 07:23:00,340.08,295.41,6.16,n,N20,VIIRS,D,0,0.45,0.39,2
WB2024_0001458,26.80934,89.40839,2024-01-24,723,2024-01-24 07:23:00,326.94,299.1,1.5,n,N20,VIIRS,D,0,0.46,0.39,2
WB2024_0001459,26.90798,88.76314,2024-01-24,723,2024-01-24 07:23:00,327.95,298.35,2.35,l,N20,VIIRS,D,0,0.43,0.38,2
WB2024_0001460,26.66634,88.47064,2024-01-24,723,2024-01-24 07:23:00,332.56,295.78,1.92,n,N20,VIIRS,D,0,0.42,0.38,2
WB2024_0001461,23.56053,87.23231,2024-01-24,1950,2024-01-24 19:50:00,305.49,285.42,1.06,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001462,23.51736,87.27049,2024-01-24,1950,2024-01-24 19:50:00,296.3,284.93,0.27,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001463,23.56332,87.08286,2024-01-24,1950,2024-01-24 19:50:00,296.83,285.06,0.79,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001464,23.66706,86.91583,2024-01-24,1950,2024-01-24 19:50:00,296.75,286.67,0.91,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001465,23.66433,86.91148,2024-01-24,1950,2024-01-24 19:50:00,304.45,285.13,1.05,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001466,23.61123,87.14546,2024-01-24,1950,2024-01-24 19:50:00,298.66,286.32,0.75,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001467,23.61065,87.1492,2024-01-24,1950,2024-01-24 19:50:00,298.49,286.17,0.75,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001468,23.60678,87.15234,2024-01-24,1950,2024-01-24 19:50:00,297.28,285.32,0.82,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001469,23.51291,87.27735,2024-01-24,1950,2024-01-24 19:50:00,298.81,285.86,1.07,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001470,23.56111,87.22857,2024-01-24,1950,2024-01-24 19:50:00,311.12,284.36,1.06,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001471,23.55607,87.23918,2024-01-24,1950,2024-01-24 19:50:00,315.18,284.68,2.08,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001472,23.55937,87.23978,2024-01-24,1950,2024-01-24 19:50:00,330.5,286.32,2.08,n,N20,VIIRS,N,2,0.38,0.36,2
WB2024_0001473,23.55162,87.24605,2024-01-24,1950,2024-01-24 19:50:00,298.46,287.3,0.73,n,N20,VIIRS,N,3,0.38,0.36,2
WB2024_0001474,23.55046,87.25352,2024-01-24,1950,2024-01-24 19:50:00,296.62,285.39,0.63,n,N20,VIIRS,N,0,0.38,0.36,2
WB2024_0001475,23.54833,87.24545,2024-01-24,1950,2024-01-24 19:50:00,299.15,285.42,0.73,n,N20,VIIRS,N,3,0.38,0.36,2
WB2024_0001476,22.06444,88.12151,2024-01-24,1950,2024-01-24 19:50:00,305.48,284.49,1.01,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001477,23.61478,86.79102,2024-01-24,1950,2024-01-24 19:50:00,297.65,284.46,0.36,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001478,23.7999,87.04713,2024-01-24,1950,2024-01-24 19:50:00,301.68,288.29,0.79,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001479,23.79933,87.05088,2024-01-24,1950,2024-01-24 19:50:00,301.65,289.78,0.79,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001480,23.79587,87.07341,2024-01-24,1950,2024-01-24 19:50:00,302.58,288.15,1.05,n,N20,VIIRS,N,0,0.39,0.36,2
WB2024_0001481,23.69377,87.11748,2024-01-24,1950,2024-01-24 19:50:00,295.53,285.53,0.9,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001482,23.69319,87.12122,2024-01-24,1950,2024-01-24 19:50:00,299.76,286.4,0.91,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001483,23.6899,87.12063,2024-01-24,1950,2024-01-24 19:50:00,300.1,285.92,0.91,n,N20,VIIRS,N,2,0.39,0.36,2
WB2024_0001484,23.5522,87.24232,2024-01-24,1950,2024-01-24 19:50:00,310.14,287.15,0.73,n,N20,VIIRS,N,3,0.38,0.36,2
WB2024_0001485,23.86274,86.91405,2024-01-25,703,2024-01-25 07:03:00,333.88,294.13,3.39,n,N20,VIIRS,D,0,0.53,0.42,2
WB2024_0001486,22.06335,88.12263,2024-01-25,703,2024-01-25 07:03:00,340.2,291.52,4.56,n,N20,VIIRS,D,2,0.49,0.4,2
WB2024_0001487,26.68454,89.76587,2024-01-25,704,2024-01-25 07:04:00,330.86,296.65,1.93,n,N20,VIIRS,D,0,0.39,0.36,2
WB2024_0001488,22.05618,88.12617,2024-01-25,1931,2024-01-25 19:31:00,301.34,291.24,1.24,n,N20,VIIRS,N,2,0.48,0.4,2
WB2024_0001489,22.0525,88.1256,2024-01-25,1931,2024-01-25 19:31:00,309.17,292.19,1.81,n,N20,VIIRS,N,2,0.48,0.4,2
WB2024_0001490,23.80011,87.04754,2024-01-25,1931,2024-01-25 19:31:00,300.2,286.26,1.44,n,N20,VIIRS,N,2,0.39,0.44,2
WB2024_0001491,22.0519,88.12335,2024-01-25,1931,2024-01-25 19:31:00,305.56,290.17,1.48,n,N20,VIIRS,N,2,0.49,0.4,2
WB2024_0001492,23.79965,87.05128,2024-01-25,1931,2024-01-25 19:31:00,298.97,288.17,1.44,n,N20,VIIRS,N,2,0.39,0.44,2
WB2024_0001493,23.79684,87.07382,2024-01-25,1931,2024-01-25 19:31:00,300.34,287.34,0.88,n,N20,VIIRS,N,0,0.38,0.44,2
WB2024_0001494,23.69558,87.1048,2024-01-25,1931,2024-01-25 19:31:00,306.17,285.03,1.51,n,N20,VIIRS,N,2,0.38,0.43,2
WB2024_0001495,23.69503,87.10948,2024-01-25,1931,2024-01-25 19:31:00,299.27,284.08,1.48,n,N20,VIIRS,N,2,0.57,0.43,2
WB2024_0001496,23.69369,87.12067,2024-01-25,1931,2024-01-25 19:31:00,310.4,286.86,2.91,n,N20,VIIRS,N,2,0.57,0.43,2
